vehicle_id,brand,model,year,fuel_type,transmission,body_type,engine_capacity,scraped_at
BMW_218 i_2015_Benzine_Automatic_Hatchback_nan,BMW,218 i,2015,Benzine,Automatic,Hatchback,,2026-01-30 00:00:04
Chevrolet_Optra_2020_Benzine_Automatic_Sedan_1600.0,Chevrolet,Optra,2020,Benzine,Automatic,Sedan,1600.0,2026-01-30 00:00:14
Peugeot_405_2010_Benzine_Manual_Sedan_1600.0,Peugeot,405,2010,Benzine,Manual,Sedan,1600.0,2026-01-30 00:00:29
Suzuki_Van_2008_Benzine_Manual_Van / Bus_1200.0,Suzuki,Van,2008,Benzine,Manual,Van / Bus,1200.0,2026-01-30 00:00:55
Speranza_A213_2010_Benzine_Manual_Sedan_2000.0,Speranza,A213,2010,Benzine,Manual,Sedan,2000.0,2026-01-30 00:01:03
Dongfeng_A30 Shine_2024_Benzine_Automatic_Sedan_nan,Dongfeng,A30 Shine,2024,Benzine,Automatic,Sedan,,2026-01-30 00:01:59
Honda_Civic_2010_Benzine_Automatic_Sedan_1600.0,Honda,Civic,2010,Benzine,Automatic,Sedan,1600.0,2026-01-30 00:02:09
BYD_QIN_2024_Electric_Automatic_Sedan_nan,BYD,QIN,2024,Electric,Automatic,Sedan,,2026-01-30 00:02:39
Mitsubishi_Eclipse_2018_Benzine_Automatic_SUV_nan,Mitsubishi,Eclipse,2018,Benzine,Automatic,SUV,,2026-01-30 00:03:05
Kia_Cerato_2007_Benzine_Automatic_Sedan_1600.0,Kia,Cerato,2007,Benzine,Automatic,Sedan,1600.0,2026-01-30 00:03:20
Alfa Romeo_Tonale_2024_Benzine_Automatic_SUV_2000.0,Alfa Romeo,Tonale,2024,Benzine,Automatic,SUV,2000.0,2026-01-30 00:04:05
BYD_Leopard 3_2025_Electric_Automatic_SUV_nan,BYD,Leopard 3,2025,Electric,Automatic,SUV,,2026-01-30 00:04:23
Land Rover_Range Rover Sport_2020_Benzine_Automatic_SUV_5000.0,Land Rover,Range Rover Sport,2020,Benzine,Automatic,SUV,5000.0,2026-01-30 00:04:55
Hyundai_Getz_2010_Benzine_Automatic_Hatchback_1600.0,Hyundai,Getz,2010,Benzine,Automatic,Hatchback,1600.0,2026-01-30 00:05:23
Chery_Tiggo 4_2026_Benzine_Automatic_Hatchback_nan,Chery,Tiggo 4,2026,Benzine,Automatic,Hatchback,,2026-01-30 00:06:15
Hyundai_Tucson_2021_Benzine_Automatic_Estate_1600.0,Hyundai,Tucson,2021,Benzine,Automatic,Estate,1600.0,2026-01-30 00:06:27
Toyota_Rush_2022_Benzine_Automatic_Estate_1500.0,Toyota,Rush,2022,Benzine,Automatic,Estate,1500.0,2026-01-30 00:06:36
Kia_Sephia_1999_Benzine_Manual_Sedan_1500.0,Kia,Sephia,1999,Benzine,Manual,Sedan,1500.0,2026-01-30 00:07:22
Chrysler_Town and Country_2005_Benzine_Automatic_Van / Bus_3800.0,Chrysler,Town and Country,2005,Benzine,Automatic,Van / Bus,3800.0,2026-01-30 00:07:40
Geely_Emgrand 7_2013_Benzine_Manual_SUV_1400.0,Geely,Emgrand 7,2013,Benzine,Manual,SUV,1400.0,2026-01-30 00:07:49
Fiat_Tipo_2020_Benzine_Manual_Sedan_1400.0,Fiat,Tipo,2020,Benzine,Manual,Sedan,1400.0,2026-01-30 00:08:20
Chevrolet_Aveo_2012_Benzine_Manual_Sedan_1500.0,Chevrolet,Aveo,2012,Benzine,Manual,Sedan,1500.0,2026-01-30 00:08:28
Mitsubishi_Atrage_2014_Benzine_Automatic_Sedan_1100.0,Mitsubishi,Atrage,2014,Benzine,Automatic,Sedan,1100.0,2026-01-30 00:08:36
Geely_Emgrand 7_2015_Benzine_Automatic_Sedan_1600.0,Geely,Emgrand 7,2015,Benzine,Automatic,Sedan,1600.0,2026-01-30 00:09:17
Hyundai_Elantra_2009_Benzine_Automatic_Sedan_1600.0,Hyundai,Elantra,2009,Benzine,Automatic,Sedan,1600.0,2026-01-30 00:09:25
BMW_316_1995_Benzine_Manual_Sedan_1600.0,BMW,316,1995,Benzine,Manual,Sedan,1600.0,2026-01-30 00:09:43
Opel_Vectra_1996_Natural Gas_Automatic_Sedan_2000.0,Opel,Vectra,1996,Natural Gas,Automatic,Sedan,2000.0,2026-01-30 00:09:50
Peugeot_504_1979_Diesel_Manual_Sedan_nan,Peugeot,504,1979,Diesel,Manual,Sedan,,2026-01-30 00:09:58
Hyundai_Accent_1998_Benzine_Manual_Sedan_1400.0,Hyundai,Accent,1998,Benzine,Manual,Sedan,1400.0,2026-01-30 00:10:28
